,id,timestamp,lat,lon,destination,pattern_id,pattern_distance,trip_id
5355,6253,20191205 10:01:04,40.43804168701172,-79.9197587810579,Downtown,6774,31901,5735
5364,6340,20191205 10:01:09,40.44270567460494,-79.93763940984553,Braddock,6914,20134,6641
5371,3252,20191205 10:01:07,40.43842783514059,-79.96128139855726,Braddock,6777,12232,6643
5376,6355,20191205 10:01:19,40.43968660403521,-79.89715047983023,Downtown,6912,37046,5734
5377,6338,20191205 10:01:18,40.43795394897461,-79.99163818359375,Braddock,6914,3032,6646
5380,5650,20191205 10:01:12,40.418659346444265,-79.88352939060756,Braddock Shopping Ctr,6931,49715,6632
5382,3308,20191205 10:01:11,40.42353524102105,-79.89140150282118,Downtown,6774,18770,5736
5384,6243,20191205 10:01:13,40.438757255895815,-79.98973891984171,Downtown,6774,55879,5733
5393,3314,20191205 10:01:21,40.43096160888672,-79.88439178466797,Braddock,6914,44242,6636
5400,3255,20191205 10:01:23,40.43800849345193,-79.9195785522461,Braddock,6777,26270,6638
5406,6340,20191205 10:01:29,40.44046401977539,-79.93557739257812,Braddock,6914,21159,6641
5408,5650,20191205 10:01:29,40.4181042721397,-79.88260128623561,Braddock Shopping Ctr,6931,50045,6632
5415,6351,20191205 10:01:34,40.44179557351505,-79.9584826301126,Downtown,6898,49871,5793
5416,6447,20191205 10:01:31,40.41377258300781,-79.85322570800781,Downtown,6912,0,5737
5422,6442,20191205 10:01:32,40.41379165649414,-79.85315704345703,Downtown,6774,36,5738
5428,6249,20191205 10:01:42,40.4143522757071,-79.87284201162832,Downtown,6898,9604,5796
5429,6351,20191205 10:01:47,40.44179557351505,-79.9584826301126,Downtown,6898,49871,5793
5432,6338,20191205 10:01:38,40.43790054321289,-79.99024963378906,Braddock,6914,3430,6646
5433,6340,20191205 10:01:43,40.438916778564455,-79.93412653605144,Braddock,6914,21895,6641
5438,6253,20191205 10:01:36,40.438045501708984,-79.92175414596778,Downtown,6774,32464,5735
5439,6243,20191205 10:01:45,40.43885939461844,-79.9918441772461,Downtown,6774,56514,5733
5440,3252,20191205 10:01:44,40.43982342311314,-79.95937946864537,Braddock,6777,13026,6643
5448,3314,20191205 10:01:48,40.42805862426758,-79.88481140136719,Braddock,6914,45366,6636
5459,6355,20191205 10:01:56,40.43968660403521,-79.89715047983023,Downtown,6912,37046,5734
5461,6340,20191205 10:01:53,40.43788738250733,-79.93317260742188,Braddock,6914,22387,6641
5463,5650,20191205 10:01:57,40.41713984562801,-79.88097123366136,Braddock Shopping Ctr,6931,50656,6632
5467,6243,20191205 10:01:55,40.43888627237349,-79.99266621603894,Downtown,6774,56784,5733
5469,3255,20191205 10:01:54,40.43800849345193,-79.9195785522461,Braddock,6777,26270,6638
5470,6249,20191205 10:02:01,40.41484069824219,-79.87425699039382,Downtown,6898,10038,5796
5472,6447,20191205 10:02:01,40.41377258300781,-79.85322570800781,Downtown,6912,0,5737
5474,6338,20191205 10:02:00,40.437782287597656,-79.98746490478516,Braddock,6914,4233,6646
5476,3314,20191205 10:02:01,40.42656326293945,-79.88532257080078,Braddock,6914,45959,6636
5487,6355,20191205 10:02:07,40.439672333853586,-79.89756202697754,Downtown,6912,37202,5734
5492,6442,20191205 10:02:03,40.41379165649414,-79.85315704345703,Downtown,6774,36,5738
5494,6253,20191205 10:02:06,40.43805219689194,-79.92310613515426,Downtown,6774,32819,5735
5497,3255,20191205 10:02:03,40.43803730295665,-79.9195785522461,Braddock,6777,26281,6638
5504,3314,20191205 10:02:15,40.42512130737305,-79.88580322265625,Braddock,6914,46551,6636
5507,3308,20191205 10:02:08,40.42589152943004,-79.8917236328125,Downtown,6774,19743,5736
5510,3252,20191205 10:02:14,40.440994038301355,-79.95776905732997,Braddock,6777,13639,6643
5511,3255,20191205 10:02:14,40.43803024291992,-79.91847145774148,Braddock,6777,26631,6638
5515,6355,20191205 10:02:21,40.43956619838499,-79.89917308879349,Downtown,6912,37710,5734
5526,6249,20191205 10:02:25,40.41510451923717,-79.87504109469327,Downtown,6898,10313,5796
5533,5650,20191205 10:02:27,40.415775299072266,-79.87873077392578,Braddock Shopping Ctr,6931,51425,6632
5537,6243,20191205 10:02:26,40.43891802701083,-79.99373834783381,Downtown,6774,57059,5733
5541,6351,20191205 10:02:29,40.4415480669807,-79.95880082074333,Downtown,6898,50028,5793
5542,6447,20191205 10:02:31,40.41377258300781,-79.85322570800781,Downtown,6912,0,5737
5544,6338,20191205 10:02:31,40.437713623046875,-79.9866943359375,Braddock,6914,4421,6646
5547,5650,20191205 10:02:30,40.41573737008231,-79.8785378592355,Braddock Shopping Ctr,6931,51527,6632
5552,3252,20191205 10:02:29,40.44115157354446,-79.9575424194336,Braddock,6777,13762,6643
5554,6249,20191205 10:02:35,40.41530227661133,-79.87551879882812,Downtown,6898,10436,5796
5560,3314,20191205 10:02:38,40.42384338378906,-79.88622283935547,Braddock,6914,47031,6636
5561,5650,20191205 10:02:34,40.41553317799288,-79.87793462416705,Braddock Shopping Ctr,6931,51693,6632
5562,6442,20191205 10:02:34,40.41379165649414,-79.85315704345703,Downtown,6774,36,5738
5564,6253,20191205 10:02:37,40.43808994293213,-79.92352294921875,Downtown,6774,32913,5735
5567,3255,20191205 10:02:37,40.43803024291992,-79.91626943860736,Braddock,6777,27293,6638
5568,6249,20191205 10:02:43,40.41528422037761,-79.87561937967936,Downtown,6898,10505,5796
5569,6351,20191205 10:02:44,40.441415786743164,-79.95897248212029,Downtown,6898,50097,5793
5573,6340,20191205 10:02:44,40.437984466552734,-79.92798614501953,Braddock,6914,23849,6641
5574,3314,20191205 10:02:48,40.422950744628906,-79.88633728027344,Braddock,6914,47394,6636
5577,3308,20191205 10:02:39,40.42745091364934,-79.89104520357571,Downtown,6774,20366,5736
5587,6340,20191205 10:02:50,40.43802572551527,-79.92791065416839,Braddock,6914,23920,6641
5588,3314,20191205 10:02:50,40.42284393310547,-79.88623809814453,Braddock,6914,47442,6636
5612,6447,20191205 10:03:01,40.41377258300781,-79.85322570800781,Downtown,6912,0,5737
5614,6338,20191205 10:03:03,40.437713623046875,-79.98606872558594,Braddock,6914,4668,6646
5615,6340,20191205 10:03:00,40.43806664985523,-79.92672073631955,Braddock,6914,24280,6641
5622,3252,20191205 10:02:59,40.441341157943484,-79.95727793375652,Braddock,6777,13863,6643
5631,5650,20191205 10:03:08,40.415466655384414,-79.87744556773792,Braddock Shopping Ctr,6931,51880,6632
5632,6442,20191205 10:03:04,40.41379165649414,-79.85315704345703,Downtown,6774,36,5738
5634,6253,20191205 10:03:08,40.43809337615967,-79.92352294921875,Downtown,6774,32913,5735
5648,6253,20191205 10:03:16,40.43806076049805,-79.9238291422526,Downtown,6774,33057,5735
5650,3252,20191205 10:03:17,40.4414552961077,-79.95712207612537,Braddock,6777,13923,6643
5652,6249,20191205 10:03:21,40.41537994808621,-79.8763862186008,Downtown,6898,10752,5796
5658,3314,20191205 10:03:21,40.422630310058594,-79.88601684570312,Braddock,6914,47497,6636
5661,3308,20191205 10:03:24,40.430805005525286,-79.89260623329564,Downtown,6774,21743,5736
5662,6253,20191205 10:03:23,40.43806076049805,-79.92457342147827,Downtown,6774,33266,5735
5665,3255,20191205 10:03:24,40.43803024291992,-79.913107808431,Braddock,6777,28174,6638
5667,6351,20191205 10:03:27,40.439483642578125,-79.96170043945312,Downtown,6898,51108,5793
5670,6338,20191205 10:03:25,40.43769073486328,-79.98561096191406,Braddock,6914,4795,6646
5677,6243,20191205 10:03:27,40.43894663164693,-79.99463653564453,Downtown,6774,57330,5733
5682,6447,20191205 10:03:32,40.41377258300781,-79.85322570800781,Downtown,6912,0,5737
5685,6340,20191205 10:03:31,40.43802201747894,-79.92319655418396,Braddock,6914,25232,6641
5691,6243,20191205 10:03:35,40.43894724692068,-79.99465560913086,Downtown,6774,57336,5733
5696,6355,20191205 10:03:36,40.43803024291992,-79.91295405796596,Downtown,6912,41673,5734
5700,5650,20191205 10:03:40,40.41540378994412,-79.87667232089572,Braddock Shopping Ctr,6931,52089,6632
5701,6442,20191205 10:03:35,40.41379165649414,-79.85315704345703,Downtown,6774,36,5738
5718,3252,20191205 10:03:48,40.442144121442524,-79.95617239815849,Braddock,6777,14292,6643
5722,6355,20191205 10:03:50,40.43803024291992,-79.91515132359096,Downtown,6912,42354,5734
5723,6338,20191205 10:03:55,40.437538146972656,-79.98242950439453,Braddock,6914,5739,6646
5725,3314,20191205 10:03:52,40.422401428222656,-79.88585662841797,Braddock,6914,47647,6636
5726,5650,20191205 10:03:52,40.415264225006105,-79.87553443908692,Braddock Shopping Ctr,6931,52433,6632
5729,6253,20191205 10:03:54,40.43808650970459,-79.92752075195312,Downtown,6774,34067,5735
5736,6338,20191205 10:03:57,40.437530517578125,-79.98218536376953,Braddock,6914,5806,6646
5738,3314,20191205 10:03:58,40.42211151123047,-79.88636016845703,Braddock,6914,47826,6636
5741,3308,20191205 10:03:59,40.43266544342041,-79.89391040802002,Downtown,6774,22542,5736
5744,3252,20191205 10:03:56,40.44230599238955,-79.95596024085735,Braddock,6777,14375,6643
5747,6447,20191205 10:04:02,40.414249420166016,-79.8527603149414,Downtown,6912,256,5737
5750,6340,20191205 10:04:02,40.43801659345627,-79.92319571971893,Braddock,6914,25232,6641
5756,6243,20191205 10:04:05,40.43975067138672,-79.99418640136719,Downtown,6774,57645,5733
5758,3255,20191205 10:04:02,40.438131701561716,-79.905089962867,Braddock,6777,30396,6638
5759,6249,20191205 10:04:14,40.41556069789789,-79.87802104460887,Downtown,6898,11246,5796
5760,6351,20191205 10:04:10,40.43777423434787,-79.96462927924262,Downtown,6898,52241,5793
5761,6447,20191205 10:04:11,40.41463088989258,-79.85352325439453,Downtown,6912,543,5737
5766,5650,20191205 10:04:09,40.41480712890625,-79.8741455078125,Braddock Shopping Ctr,6931,52878,6632
5767,6442,20191205 10:04:06,40.41379165649414,-79.85315704345703,Downtown,6774,36,5738
5780,5650,20191205 10:04:19,40.414207458496094,-79.87256283230252,Braddock Shopping Ctr,6931,53406,6632
5788,6447,20191205 10:04:24,40.415016174316406,-79.85431671142578,Downtown,6912,794,5737
5789,6355,20191205 10:04:22,40.43803024291992,-79.91889174441074,Downtown,6912,43392,5734
5795,3308,20191205 10:04:22,40.43277444412459,-79.89400391080487,Downtown,6774,22620,5736
5803,6338,20191205 10:04:27,40.4374885559082,-79.98120880126953,Braddock,6914,6097,6646
5805,3314,20191205 10:04:29,40.42116928100586,-79.8859634399414,Braddock,6914,48335,6636
5811,3252,20191205 10:04:26,40.442993612850415,-79.95422004250919,Braddock,6777,14961,6643
5812,3255,20191205 10:04:29,40.43955060518705,-79.89942462627704,Braddock,6777,32124,6638
5816,6338,20191205 10:04:32,40.437461853027344,-79.98052978515625,Braddock,6914,6286,6646
5817,6340,20191205 10:04:33,40.43801659345627,-79.92319571971893,Braddock,6914,25232,6641
5819,5650,20191205 10:04:33,40.41330648351599,-79.87111155192058,Braddock Shopping Ctr,6931,53973,6632
5823,6243,20191205 10:04:35,40.4398288211307,-79.99421753754487,Downtown,6774,57695,5733
5826,6351,20191205 10:04:40,40.43645095825195,-79.9687983194987,Downtown,6898,53627,5793
5828,6355,20191205 10:04:40,40.43803024291992,-79.91887697260431,Downtown,6912,43392,5734
5830,6340,20191205 10:04:39,40.43805967058454,-79.92318071637835,Braddock,6914,25297,6641
5831,3314,20191205 10:04:38,40.4207649230957,-79.88555145263672,Braddock,6914,48498,6636
5833,6442,20191205 10:04:36,40.41379165649414,-79.85315704345703,Downtown,6774,36,5738
5834,3308,20191205 10:04:39,40.43420358431541,-79.89503802283336,Downtown,6774,23264,5736
5835,6253,20191205 10:04:44,40.438048276034266,-79.92754780162464,Downtown,6774,34125,5735
5838,3255,20191205 10:04:40,40.43965873718262,-79.89778861999511,Braddock,6777,32618,6638
5841,6355,20191205 10:04:48,40.43803024291992,-79.91907676321561,Downtown,6912,43463,5734
5842,6338,20191205 10:04:46,40.43738555908203,-79.97875213623047,Braddock,6914,6795,6646
5843,6340,20191205 10:04:49,40.43804931640625,-79.92208510178786,Braddock,6914,25591,6641
5852,6249,20191205 10:04:54,40.4167488945855,-79.88031330815068,Downtown,6898,12048,5796
5854,6447,20191205 10:04:55,40.414493560791016,-79.85521697998047,Downtown,6912,1165,5737
5861,3308,20191205 10:04:54,40.4358477188369,-79.89599661099709,Downtown,6774,23955,5736
5865,3255,20191205 10:04:52,40.43966880211463,-79.89765871488132,Braddock,6777,32655,6638
5869,6355,20191205 10:04:58,40.43804168701172,-79.91995743085754,Downtown,6912,43713,5734
5873,5650,20191205 10:04:57,40.41186633254542,-79.86984079534358,Braddock Shopping Ctr,6931,54641,6632
5878,3252,20191205 10:04:57,40.442993612850415,-79.95422004250919,Braddock,6777,14961,6643
5882,6447,20191205 10:05:06,40.41448180401912,-79.85517583127881,Downtown,6912,1177,5737
5889,3308,20191205 10:05:03,40.4368392944336,-79.89641418457032,Downtown,6774,24340,5736
5891,6243,20191205 10:05:06,40.4398288211307,-79.99421753754487,Downtown,6774,57695,5733
5893,3255,20191205 10:05:03,40.439579010009766,-79.8979263305664,Braddock,6777,32655,6638
5900,3314,20191205 10:05:08,40.42027282714844,-79.88480377197266,Braddock,6914,48740,6636
5901,5650,20191205 10:05:12,40.41096496582031,-79.86875273052014,Braddock Shopping Ctr,6931,55086,6632
5904,6253,20191205 10:05:14,40.43785240536644,-79.93055761428107,Downtown,6774,34973,5735
5905,6243,20191205 10:05:15,40.4399299621582,-79.99420166015625,Downtown,6774,57744,5733
5912,6338,20191205 10:05:17,40.43735122680664,-79.97799682617188,Braddock,6914,7005,6646
5913,6340,20191205 10:05:20,40.43804168701172,-79.91989542643229,Braddock,6914,26193,6641
5917,3308,20191205 10:05:16,40.43821389334543,-79.89702533540272,Downtown,6774,24927,5736
5919,6243,20191205 10:05:17,40.440080202542816,-79.99425418560321,Downtown,6774,57792,5733
5920,3252,20191205 10:05:17,40.44316362079821,-79.95357794510691,Braddock,6777,15152,6643
5922,6249,20191205 10:05:25,40.41782709377915,-79.88213724164821,Downtown,6898,12733,5796
5929,5650,20191205 10:05:24,40.410048166910805,-79.86764272054036,Braddock Shopping Ctr,6931,55546,6632
5935,3255,20191205 10:05:25,40.43887634277344,-79.897314453125,Braddock,6777,32976,6638
5937,6351,20191205 10:05:29,40.43742994828658,-79.97185493238044,Downtown,6898,54656,5793
5939,6355,20191205 10:05:30,40.43804931640625,-79.92271931966145,Downtown,6912,44468,5734
5946,6253,20191205 10:05:31,40.43780922167229,-79.93117927782464,Downtown,6774,35188,5735
5949,3255,20191205 10:05:32,40.438309062610976,-79.89707530628552,Braddock,6777,33196,6638
5952,6447,20191205 10:05:36,40.41355283332594,-79.85568537856594,Downtown,6912,1659,5737
5971,5650,20191205 10:05:41,40.409035412233266,-79.86643298704233,Braddock Shopping Ctr,6931,56066,6632
5972,6442,20191205 10:05:38,40.41379165649414,-79.85315704345703,Downtown,6774,36,5738
5973,3308,20191205 10:05:40,40.43966157095773,-79.89775780269078,Downtown,6774,25506,5736
5977,3255,20191205 10:05:46,40.43695137717507,-79.89646287397905,Braddock,6777,33778,6638
5982,6338,20191205 10:05:48,40.437339782714844,-79.97772979736328,Braddock,6914,7079,6646
5983,6340,20191205 10:05:50,40.43803024291992,-79.91842096502131,Braddock,6914,26637,6641
5984,3314,20191205 10:05:49,40.419057362115204,-79.88420981791482,Braddock,6914,49478,6636
5985,5650,20191205 10:05:51,40.408111366065775,-79.86533788732581,Braddock Shopping Ctr,6931,56535,6632
5989,6243,20191205 10:05:48,40.44029703447896,-79.99451618809854,Downtown,6774,57896,5733
5990,3252,20191205 10:05:48,40.443641662597656,-79.95149230957031,Braddock,6777,15742,6643
5995,6338,20191205 10:05:55,40.43730926513672,-79.97701263427734,Braddock,6914,7307,6646
5996,6340,20191205 10:05:55,40.43803024291992,-79.917963056422,Braddock,6914,26765,6641
5998,5650,20191205 10:05:54,40.407851863551784,-79.86503003094647,Braddock Shopping Ctr,6931,56664,6632
6007,6355,20191205 10:06:00,40.43804931640625,-79.92281014578683,Downtown,6912,44494,5734
6013,3308,20191205 10:06:00,40.43959497305063,-79.89879279503455,Downtown,6774,25857,5736
6017,3255,20191205 10:05:57,40.43592303991318,-79.89602601528168,Braddock,6777,34202,6638
6019,6447,20191205 10:06:06,40.41272791420541,-79.85637404279011,Downtown,6912,2165,5737
6021,6338,20191205 10:06:07,40.437252044677734,-79.97549438476562,Braddock,6914,7740,6646
6026,3308,20191205 10:06:04,40.43954849243164,-79.89950718023839,Downtown,6774,26012,5736
6037,5650,20191205 10:06:14,40.40690646701389,-79.8637705485026,Braddock Shopping Ctr,6931,57200,6632
6038,6442,20191205 10:06:09,40.41379165649414,-79.85315704345703,Downtown,6774,36,5738
6042,3252,20191205 10:06:10,40.443865148032586,-79.95091880240092,Braddock,6777,15984,6643
6043,3255,20191205 10:06:12,40.43423580301219,-79.89506030904836,Braddock,6777,34898,6638
6047,6338,20191205 10:06:21,40.437164306640625,-79.97364044189453,Braddock,6914,8274,6646
6049,3314,20191205 10:06:19,40.41837876183646,-79.88305759429932,Braddock,6914,49869,6636
6054,6243,20191205 10:06:19,40.44060198465983,-79.99542566935222,Downtown,6774,58227,5733
6061,6340,20191205 10:06:25,40.438007126993206,-79.91637318169893,Braddock,6914,27198,6641
6063,5650,20191205 10:06:24,40.406215799265894,-79.86278270852976,Braddock Shopping Ctr,6931,57551,6632
6070,6249,20191205 10:06:31,40.41919317478087,-79.88443867753192,Downtown,6898,13564,5796
6071,6351,20191205 10:06:30,40.43742994828658,-79.97185493238044,Downtown,6898,54656,5793
6073,6355,20191205 10:06:31,40.4380615234375,-79.92352294921875,Downtown,6912,44722,5734
6075,6340,20191205 10:06:28,40.43803024291992,-79.91626943860736,Braddock,6914,27292,6641
6076,3314,20191205 10:06:28,40.41809744583933,-79.88259004291736,Braddock,6914,50049,6636
6086,6447,20191205 10:06:36,40.409765309300916,-79.85613303348936,Downtown,6912,3329,5737
6097,3255,20191205 10:06:37,40.433025443035625,-79.89418693210767,Braddock,6777,35436,6638
6106,6442,20191205 10:06:39,40.41379165649414,-79.85315704345703,Downtown,6774,36,5738
6107,3308,20191205 10:06:44,40.43804060618083,-79.9066385904948,Downtown,6774,28150,5736
6111,3255,20191205 10:06:44,40.43253172597578,-79.89383254512664,Braddock,6777,35658,6638
6116,6338,20191205 10:06:51,40.43598937988281,-79.9687728881836,Braddock,6914,9736,6646
6119,5650,20191205 10:06:49,40.405487060546875,-79.86175305915602,Braddock Shopping Ctr,6931,57985,6632
6122,6253,20191205 10:06:49,40.44095446028799,-79.9360358760042,Downtown,6774,37181,5735
6128,6447,20191205 10:06:55,40.40819860387732,-79.85805624502676,Downtown,6912,4141,5737
6131,6340,20191205 10:06:56,40.43803024291992,-79.91311469444862,Braddock,6914,28173,6641
6132,3314,20191205 10:06:54,40.4171377328726,-79.88096794715294,Braddock,6914,50657,6636
6133,5650,20191205 10:06:54,40.40522003173828,-79.86212158203125,Braddock Shopping Ctr,6931,58094,6632
6138,3252,20191205 10:06:54,40.44428066178864,-79.9492649751551,Braddock,6777,16481,6643
6140,6351,20191205 10:07:01,40.43779251098633,-79.97300964355469,Downtown,6898,54974,5793
6142,6355,20191205 10:07:03,40.43806076049805,-79.9244683005593,Downtown,6912,44990,5734
